frame_id,point_index,x,y,z,distance_m,angle_deg
1301,0,-0.7572356462478638,-1.8031543493270874,-0.05586309373378753,1.9564999659307745,91.63616387124412
1200,0,-0.14187541604042053,1.4600715637207031,-0.3833914959430694,1.5162211725285748,104.64680961181264
1250,0,-0.8416963219642639,0.9614619016647339,-0.015582043826580044,1.2779297660085822,90.69863578969593
